ECG	Heart Rate
-0.178223	130.719
-0.178528	130.719
-0.178833	130.719
-0.179443	130.719
-0.180664	130.719
-0.18219	130.719
-0.184021	130.719
-0.186157	130.719
-0.187988	130.719
-0.189514	130.719
-0.190125	130.719
-0.190125	130.719
-0.188904	130.719
-0.187378	130.719
-0.185547	130.719
-0.183105	130.719
-0.180359	130.719
-0.177612	130.719
-0.174255	130.719
-0.170898	130.719
-0.167236	130.719
-0.163574	130.719
-0.160217	130.719
-0.156555	130.719
-0.152893	130.719
-0.149231	130.719
-0.145569	130.719
-0.142212	130.719
-0.13916	130.719
-0.136414	130.719
-0.133972	130.719
-0.131531	130.719
-0.1297	130.719
-0.128174	130.719
-0.127258	130.719
-0.126953	130.719
-0.126648	130.719
-0.126343	130.719
-0.126343	130.719
-0.126343	130.719
-0.126343	130.719
-0.126038	130.719
-0.125427	130.719
-0.124207	130.719
-0.122681	130.719
-0.12085	130.719
-0.119019	130.719
-0.116577	130.719
-0.113525	130.719
-0.110168	130.719
-0.106201	130.719
-0.101929	130.719
-0.0967407	130.719
-0.0912476	130.719
-0.085144	130.719
-0.0790405	130.719
-0.0732422	130.719
-0.0674438	130.719
-0.0619507	130.719
-0.0564575	130.719
-0.0509644	130.719
-0.0457764	130.719
-0.0405884	130.719
-0.0357056	130.719
-0.0314331	130.719
-0.027771	130.719
-0.0247192	130.719
-0.022583	130.719
-0.0210571	130.719
-0.0204468	130.719
